"Barton","M","1989","51","114"
"Baruch","M","1989","19","146"
"Basel","M","1989","3","162"
"Basem","M","1989","2","163"
"Bashar","M","1989","4","161"
"Bashawn","M","1989","4","161"
"Bashir","M","1989","8","157"
"Basil","M","1989","43","122"
"Basilio","M","1989","15","150"
"Basim","M","1989","1","164"
"Basir","M","1989","1","164"
"Bassam","M","1989","3","162"
"Baudelio","M","1989","2","163"
"Baxter","M","1989","33","132"
"Bayan","M","1989","1","164"
"Bayard","M","1989","1","164"
"Bayardo","M","1989","5","160"
"Baylen","M","1989","6","159"
"Bayley","M","1989","1","164"
"Baylor","M","1989","3","162"
"Bayron","M","1989","1","164"
"Beatrice","M","1989","4","161"
"Beau","M","1989","130","35"
"Beaux","M","1989","2","163"
"Beck","M","1989","4","161"
"Becker","M","1989","2","163"
"Bee","M","1989","24","141"
"Behnam","M","1989","2","163"
"Bejamin","M","1989","12","153"
"Bejan","M","1989","2","163"
"Bela","M","1989","1","164"
"Belal","M","1989","12","153"
"Belton","M","1989","1","164"
"Ben","M","1989","123","42"
"Benaiah","M","1989","6","159"
"Benajmin","M","1989","1","164"
"Benard","M","1989","9","156"
"Benedetto","M","1989","1","164"
"Benedict","M","1989","48","117"
"Benedicto","M","1989","1","164"
"Benigno","M","1989","13","152"
"Benito","M","1989","89","76"
"Benjaman","M","1989","20","145"
"Benjamen","M","1989","66","99"
"Benjamin","M","1989","161","4"
"Benjamine","M","1989","20","145"
"Benjamyn","M","1989","1","164"
"Benjerman","M","1989","6","159"
"Benjermin","M","1989","1","164"
"Benji","M","1989","2","163"
"Benjie","M","1989","4","161"
"Benjiman","M","1989","38","127"
"Benjimen","M","1989","2","163"
"Benjimin","M","1989","2","163"
"Benjmain","M","1989","2","163"
"Benn","M","1989","3","162"
"Bennet","M","1989","5","160"
"Bennett","M","1989","106","59"
"Bennie","M","1989","90","75"
"Benny","M","1989","103","62"
"Benson","M","1989","51","114"
"Bentley","M","1989","28","137"
"Benton","M","1989","65","100"
"Benuel","M","1989","10","155"
"Benyamin","M","1989","1","164"
"Benzion","M","1989","9","156"
"Berkeley","M","1989","6","159"
"Berkley","M","1989","3","162"
"Berlin","M","1989","8","157"
"Bernabe","M","1989","10","155"
"Bernard","M","1989","134","31"
"Bernardino","M","1989","24","141"
"Bernardo","M","1989","95","70"
"Bernell","M","1989","8","157"
"Bernie","M","1989","30","135"
"Berry","M","1989","28","137"
"Bert","M","1989","38","127"
"Bertin","M","1989","6","159"
"Berton","M","1989","2","163"
"Bertram","M","1989","15","150"
"Bertrand","M","1989","13","152"
"Beryl","M","1989","1","164"
"Besnik","M","1989","1","164"
"Beth","M","1989","1","164"
