"Andrew","F","1989","113","684"
"Andrey","F","1989","1","826"
"Andreya","F","1989","19","808"
"Andria","F","1989","132","627"
"Andrian","F","1989","6","821"
"Andriana","F","1989","81","741"
"Andrianna","F","1989","40","787"
"Andrielle","F","1989","2","825"
"Andrienna","F","1989","1","826"
"Andrienne","F","1989","8","819"
"Andrika","F","1989","1","826"
"Andrina","F","1989","9","818"
"Andromeda","F","1989","7","820"
"Andrya","F","1989","2","825"
"Andy","F","1989","7","820"
"Anecia","F","1989","6","821"
"Aneesa","F","1989","10","817"
"Aneesah","F","1989","11","816"
"Aneesha","F","1989","11","816"
"Aneisha","F","1989","35","792"
"Aneka","F","1989","2","825"
"Anel","F","1989","40","787"
"Anela","F","1989","2","825"
"Anelia","F","1989","1","826"
"Aneliese","F","1989","3","824"
"Anelisa","F","1989","1","826"
"Anelise","F","1989","5","822"
"Anesa","F","1989","3","824"
"Anesha","F","1989","20","807"
"Aneshia","F","1989","11","816"
"Anesia","F","1989","7","820"
"Anessa","F","1989","25","802"
"Anet","F","1989","1","826"
"Aneta","F","1989","9","818"
"Anetra","F","1989","3","824"
"Anette","F","1989","21","806"
"Angalina","F","1989","3","824"
"Angel","F","1989","212","164"
"Angela","F","1989","228","47"
"Angelamarie","F","1989","1","826"
"Angele","F","1989","14","813"
"Angelea","F","1989","19","808"
"Angeleah","F","1989","3","824"
"Angelee","F","1989","8","819"
"Angeleena","F","1989","4","823"
"Angelena","F","1989","43","784"
"Angelene","F","1989","13","814"
"Angeles","F","1989","13","814"
"Angelette","F","1989","6","821"
"Angeli","F","1989","4","823"
"Angelia","F","1989","126","657"
"Angelic","F","1989","45","782"
"Angelica","F","1989","219","107"
"Angelice","F","1989","4","823"
"Angelicia","F","1989","17","810"
"Angelie","F","1989","6","821"
"Angelika","F","1989","51","775"
"Angeliki","F","1989","1","826"
"Angelina","F","1989","192","282"
"Angeline","F","1989","117","672"
"Angeliqu","F","1989","1","826"
"Angelique","F","1989","156","523"
"Angelisa","F","1989","18","809"
"Angelise","F","1989","2","825"
"Angelita","F","1989","79","743"
"Angell","F","1989","5","822"
"Angella","F","1989","22","805"
"Angelle","F","1989","33","794"
"Angellica","F","1989","21","806"
"Angelo","F","1989","10","817"
"Angelyn","F","1989","5","822"
"Angelynn","F","1989","2","825"
"Angie","F","1989","162","501"
"Angila","F","1989","5","822"
"Angle","F","1989","16","811"
"Anglea","F","1989","14","813"
"Anh","F","1989","41","786"
"Anhthu","F","1989","3","824"
"Ani","F","1989","33","794"
"Ania","F","1989","8","819"
"Anica","F","1989","12","815"
"Anicia","F","1989","5","822"
"Anielle","F","1989","6","821"
"Anika","F","1989","81","741"
"Anikka","F","1989","3","824"
"Anina","F","1989","5","822"
"Aniqua","F","1989","2","825"
"Anisa","F","1989","38","789"
"Anisah","F","1989","5","822"
"Anise","F","1989","12","815"
"Anisha","F","1989","78","744"
"Anishia","F","1989","1","826"
"Anissa","F","1989","80","742"
"Anita","F","1989","185","347"
"Anitha","F","1989","1","826"
"Anitra","F","1989","40","787"
"Aniya","F","1989","3","824"
"Anja","F","1989","28","799"
"Anjali","F","1989","46","781"
"Anjana","F","1989","1","826"
"Anjanae","F","1989","3","824"
"Anjanette","F","1989","10","817"
"Anjani","F","1989","3","824"
"Anjeanette","F","1989","1","826"
"Anjel","F","1989","2","825"
"Anjela","F","1989","8","819"
"Anjelica","F","1989","125","658"
"Anjelicia","F","1989","1","826"
"Anjelika","F","1989","5","822"
"Anjelina","F","1989","4","823"
"Anjelique","F","1989","5","822"
"Anjoli","F","1989","3","824"
"Anju","F","1989","3","824"
"Anjuli","F","1989","13","814"
"Ankita","F","1989","3","824"
"Anmarie","F","1989","3","824"
"Ann","F","1989","200","239"
"Anna","F","1989","227","51"
"Annaalicia","F","1989","2","825"
"Annabel","F","1989","94","721"
"Annabell","F","1989","10","817"
"Annabella","F","1989","5","822"
